TIC,sector,filename,ebs_true,exo_true,flares_true,rot_true,ebs_pred,exo_pred,flares_pred,rot_pred
79301672,1,tess2018206045859-s0001-0000000079301672-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.013269487,0.17606312,0.46282497,0.34784243
158170594,14,tess2019198215352-s0014-0000000158170594-0150-s_wt.npy,0.0,1.0,0.0,0.0,0.0016968882,0.99237555,0.003532734,0.0023948383
94515514,7,tess2019006130736-s0007-0000000094515514-0131-s_wt.npy,0.0,0.0,0.0,1.0,0.011067592,0.005714807,0.010967303,0.97225034
228463618,2,tess2018234235059-s0002-0000000228463618-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.011746875,0.8067868,0.10683347,0.07463284
380117288,10,tess2019085135100-s0010-0000000380117288-0140-s_wt.npy,0.0,0.0,0.0,1.0,0.932103,0.01096529,0.012790798,0.04414085
11197950,6,tess2018349182500-s0006-0000000011197950-0126-s_wt.npy,0.0,0.0,0.0,1.0,0.768685,0.015488512,0.022303317,0.19352311
52588257,6,tess2018349182500-s0006-0000000052588257-0126-s_wt.npy,0.0,0.0,0.0,1.0,0.012418749,0.005324815,0.0072949375,0.9749615
441054736,2,tess2018234235059-s0002-0000000441054736-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.008042011,0.0117385555,0.89122623,0.08899319
385553714,18,tess2019306063752-s0018-0000000385553714-0162-s_wt.npy,0.0,0.0,0.0,1.0,0.0024164033,0.002503835,0.004041663,0.9910381
339672028,35,tess2021039152502-s0035-0000000339672028-0205-s_wt.npy,0.0,1.0,0.0,0.0,0.10964102,0.2980888,0.05849042,0.5337798
260504147,2,tess2018234235059-s0002-0000000260504147-0121-s_wt.npy,1.0,0.0,0.0,0.0,0.9880806,0.008075057,0.0022049327,0.0016393876
375853985,17,tess2019279210107-s0017-0000000375853985-0161-s_wt.npy,1.0,0.0,0.0,0.0,0.9986772,0.00065249304,0.00036088834,0.0003094479
55652896,32,tess2020324010417-s0032-0000000055652896-0200-s_wt.npy,1.0,0.0,0.0,0.0,0.10329217,0.85753244,0.022911822,0.016263625
11233542,18,tess2019306063752-s0018-0000000011233542-0162-s_wt.npy,0.0,0.0,0.0,1.0,0.0041371454,0.0019177559,0.003787027,0.990158
306736831,2,tess2018234235059-s0002-0000000306736831-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.0059133195,0.004585084,0.982755,0.0067466283
436658862,5,tess2018319095959-s0005-0000000436658862-0125-s_wt.npy,0.0,0.0,0.0,1.0,0.008513451,0.017251588,0.024544204,0.94969076
429304876,9,tess2019058134432-s0009-0000000429304876-0139-s_wt.npy,0.0,1.0,0.0,0.0,0.006463021,0.9746561,0.009994207,0.008886535
466248428,11,tess2019112060037-s0011-0000000466248428-0143-s_wt.npy,0.0,0.0,0.0,1.0,0.0018035941,0.0012700456,0.05912473,0.9378016
49735922,70,tess2023263165758-s0070-0000000049735922-0265-s_wt.npy,0.0,1.0,0.0,0.0,0.0043913345,0.9823239,0.0050632674,0.00822152
290131778,68,tess2023209231226-s0068-0000000290131778-0262-s_wt.npy,0.0,1.0,0.0,0.0,0.024393892,0.96436644,0.005992586,0.0052470607
286923464,49,tess2022057073128-s0049-0000000286923464-0221-s_wt.npy,0.0,1.0,0.0,0.0,0.14608008,0.8487604,0.0022294365,0.002930191
278988794,13,tess2019169103026-s0013-0000000278988794-0146-s_wt.npy,1.0,0.0,0.0,0.0,0.8929346,0.09681375,0.0057252436,0.0045264
76419763,26,tess2020160202036-s0026-0000000076419763-0188-s_wt.npy,0.0,1.0,0.0,0.0,0.0011615794,0.99701273,0.0011441173,0.0006816484
61898904,13,tess2019169103026-s0013-0000000061898904-0146-s_wt.npy,1.0,0.0,0.0,0.0,0.9910176,0.0056810114,0.0016889324,0.0016125083
308992761,32,tess2020324010417-s0032-0000000308992761-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.0008659981,0.0010690835,0.00274377,0.9953211
349307344,31,tess2020294194027-s0031-0000000349307344-0198-s_wt.npy,0.0,0.0,0.0,1.0,0.062081143,0.4221481,0.3878205,0.12795024
341983711,16,tess2019253231442-s0016-0000000341983711-0152-s_wt.npy,1.0,0.0,0.0,0.0,0.005262237,0.970518,0.013166174,0.011053579
1129033,4,tess2018292075959-s0004-0000000001129033-0124-s_wt.npy,0.0,1.0,0.0,0.0,0.0001481708,0.99929595,0.00033576638,0.00022007573
231826813,29,tess2020238165205-s0029-0000000231826813-0193-s_wt.npy,1.0,0.0,0.0,0.0,0.10769748,0.75728995,0.02259142,0.11242126
364302118,12,tess2019140104343-s0012-0000000364302118-0144-s_wt.npy,1.0,0.0,0.0,0.0,0.9999107,4.580702e-05,1.683453e-05,2.6713062e-05
232982938,25,tess2020133194932-s0025-0000000232982938-0182-s_wt.npy,0.0,1.0,0.0,0.0,6.0294187e-05,0.999843,3.613057e-05,6.0561757e-05
410451699,9,tess2019058134432-s0009-0000000410451699-0139-s_wt.npy,0.0,0.0,0.0,1.0,0.019929722,0.9058654,0.021712862,0.05249195
207468071,51,tess2022112184951-s0051-0000000207468071-0223-s_wt.npy,0.0,1.0,0.0,0.0,0.005082186,0.022490077,0.011117593,0.9613102
198076334,4,tess2018292075959-s0004-0000000198076334-0124-s_wt.npy,1.0,0.0,0.0,0.0,0.98976666,0.0028658356,0.002679031,0.004688407
339672028,13,tess2019169103026-s0013-0000000339672028-0146-s_wt.npy,0.0,1.0,0.0,0.0,0.012731511,0.98309326,0.0023835413,0.0017918096
268403451,60,tess2022357055054-s0060-0000000268403451-0249-s_wt.npy,0.0,1.0,0.0,0.0,0.0019889267,0.99524707,0.0015593587,0.0012046895
310785613,19,tess2019331140908-s0019-0000000310785613-0164-s_wt.npy,1.0,0.0,0.0,0.0,0.9951381,0.0031039102,0.0010310292,0.00072694116
306981513,12,tess2019140104343-s0012-0000000306981513-0144-s_wt.npy,1.0,0.0,0.0,0.0,0.6635537,0.084839135,0.051243484,0.20036368
147975720,7,tess2019006130736-s0007-0000000147975720-0131-s_wt.npy,1.0,0.0,0.0,0.0,0.4733193,0.51723784,0.0054937676,0.003949201
416036193,17,tess2019279210107-s0017-0000000416036193-0161-s_wt.npy,0.0,0.0,0.0,1.0,0.0020431879,0.005505037,0.0072617964,0.98519
417676622,41,tess2021204101404-s0041-0000000417676622-0212-s_wt.npy,0.0,1.0,0.0,0.0,0.0007385664,0.99545527,0.001686021,0.0021201721
403224672,28,tess2020212050318-s0028-0000000403224672-0190-s_wt.npy,0.0,1.0,0.0,0.0,0.001081115,0.99701285,0.0008244857,0.0010815584
94189743,35,tess2021039152502-s0035-0000000094189743-0205-s_wt.npy,0.0,0.0,0.0,1.0,0.013101536,0.05826336,0.014265628,0.9143695
237104103,25,tess2020133194932-s0025-0000000237104103-0182-s_wt.npy,0.0,1.0,0.0,0.0,0.043858,0.93875587,0.0124900155,0.0048960913
45405286,35,tess2021039152502-s0035-0000000045405286-0205-s_wt.npy,0.0,0.0,0.0,1.0,0.0032945597,0.0058096563,0.005338727,0.985557
264101177,26,tess2020160202036-s0026-0000000264101177-0188-s_wt.npy,0.0,0.0,0.0,1.0,0.0076907584,0.010814816,0.02619599,0.9552984
262530407,2,tess2018234235059-s0002-0000000262530407-0121-s_wt.npy,0.0,1.0,0.0,0.0,0.07812281,0.3692824,0.21655557,0.3360392
278991580,10,tess2019085135100-s0010-0000000278991580-0140-s_wt.npy,0.0,0.0,0.0,1.0,0.00067619554,0.0013702025,0.0026109505,0.99534273
59183599,12,tess2019140104343-s0012-0000000059183599-0144-s_wt.npy,0.0,0.0,0.0,1.0,0.0044864304,0.00773117,0.015333417,0.97244906
158657354,53,tess2022164095748-s0053-0000000158657354-0226-s_wt.npy,0.0,1.0,0.0,0.0,0.008993864,0.9664227,0.016135724,0.008447805
219998026,2,tess2018234235059-s0002-0000000219998026-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.00462711,0.0023396504,0.0035780163,0.98945516
377190161,15,tess2019226182529-s0015-0000000377190161-0151-s_wt.npy,1.0,0.0,0.0,0.0,0.9893796,0.0066471864,0.0021942966,0.0017789064
310645659,8,tess2019032160000-s0008-0000000310645659-0136-s_wt.npy,0.0,0.0,0.0,1.0,0.0004443125,0.0009478381,0.0014398457,0.997168
340782794,2,tess2018234235059-s0002-0000000340782794-0121-s_wt.npy,1.0,0.0,0.0,0.0,0.9955134,0.001898535,0.0014907997,0.0010972908
97735908,71,tess2023289093419-s0071-0000000097735908-0266-s_wt.npy,0.0,1.0,0.0,0.0,0.0016671332,0.9958901,0.0010648808,0.0013778905
382517745,7,tess2019006130736-s0007-0000000382517745-0131-s_wt.npy,1.0,0.0,0.0,0.0,0.9952762,0.00413271,0.000412916,0.00017821298
73448352,58,tess2022302161335-s0058-0000000073448352-0247-s_wt.npy,0.0,1.0,0.0,0.0,0.00525783,0.9918154,0.0017302242,0.0011964712
214517415,1,tess2018206045859-s0001-0000000214517415-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.13494611,0.10486068,0.64441085,0.11578238
293694352,33,tess2020351194500-s0033-0000000293694352-0203-s_wt.npy,0.0,0.0,0.0,1.0,0.01653561,0.0031925137,0.013084195,0.96718764
268301217,36,tess2021065132309-s0036-0000000268301217-0207-s_wt.npy,0.0,1.0,0.0,0.0,0.0008917767,0.9972907,0.001134266,0.0006832652
180443507,2,tess2018234235059-s0002-0000000180443507-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.0038516526,0.0026840304,0.01302324,0.9804411
278634010,1,tess2018206045859-s0001-0000000278634010-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.013702259,0.0062424494,0.028991187,0.9510641
307084982,29,tess2020238165205-s0029-0000000307084982-0193-s_wt.npy,1.0,0.0,0.0,0.0,0.99584585,0.0030835257,0.0005112098,0.0005595124
278866211,1,tess2018206045859-s0001-0000000278866211-0120-s_wt.npy,1.0,0.0,0.0,0.0,0.036205515,0.10742708,0.83798915,0.018378288
229789143,22,tess2020049080258-s0022-0000000229789143-0174-s_wt.npy,0.0,0.0,0.0,1.0,0.00015159717,0.99856204,0.00064237835,0.00064404926
359497418,17,tess2019279210107-s0017-0000000359497418-0161-s_wt.npy,1.0,0.0,0.0,0.0,0.99722314,0.002236482,0.00026056785,0.0002798003
38846515,35,tess2021039152502-s0035-0000000038846515-0205-s_wt.npy,0.5,0.5,0.0,0.0,0.001434695,0.99533314,0.0021684796,0.0010635805
194736844,18,tess2019306063752-s0018-0000000194736844-0162-s_wt.npy,1.0,0.0,0.0,0.0,0.9045299,0.033566687,0.01864991,0.04325355
319289907,1,tess2018206045859-s0001-0000000319289907-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.079312645,0.008049823,0.018778807,0.8938587
151825527,9,tess2019058134432-s0009-0000000151825527-0139-s_wt.npy,0.0,1.0,0.0,0.0,0.005809792,0.99378854,0.00025829324,0.00014331285
382323697,3,tess2018263035959-s0003-0000000382323697-0123-s_wt.npy,1.0,0.0,0.0,0.0,0.9260529,0.03777314,0.018429987,0.017743964
40219040,14,tess2019198215352-s0014-0000000040219040-0150-s_wt.npy,1.0,0.0,0.0,0.0,0.9835339,0.0014549147,0.004705691,0.010305449
220474209,11,tess2019112060037-s0011-0000000220474209-0143-s_wt.npy,1.0,0.0,0.0,0.0,0.9795399,0.012743665,0.0036075022,0.0041088634
369386709,19,tess2019331140908-s0019-0000000369386709-0164-s_wt.npy,0.0,0.0,0.0,1.0,0.00021077247,0.00042441118,0.0009848061,0.99837995
358467049,31,tess2020294194027-s0031-0000000358467049-0198-s_wt.npy,0.0,0.0,0.0,1.0,0.0017328134,0.0023275618,0.013308952,0.98263067
284595199,16,tess2019253231442-s0016-0000000284595199-0152-s_wt.npy,1.0,0.0,0.0,0.0,0.99946934,0.00026757544,0.00011854918,0.00014451995
233679640,21,tess2020020091053-s0021-0000000233679640-0167-s_wt.npy,1.0,0.0,0.0,0.0,0.9276461,0.020488197,0.01631299,0.035552695
55497281,8,tess2019032160000-s0008-0000000055497281-0136-s_wt.npy,1.0,0.0,0.0,0.0,0.9958619,0.0034953454,0.00023814985,0.00040464164
273583841,14,tess2019198215352-s0014-0000000273583841-0150-s_wt.npy,0.0,0.0,0.0,1.0,0.0017281177,0.0007868632,0.0021821863,0.9953028
123357952,26,tess2020160202036-s0026-0000000123357952-0188-s_wt.npy,1.0,0.0,0.0,0.0,0.99216825,0.0030193236,0.0019874026,0.0028250348
199688472,26,tess2020160202036-s0026-0000000199688472-0188-s_wt.npy,1.0,0.0,0.0,0.0,0.8776538,0.10311995,0.009839671,0.009386514
13037534,18,tess2019306063752-s0018-0000000013037534-0162-s_wt.npy,1.0,0.0,0.0,0.0,0.0052701035,0.015209893,0.009463421,0.9700566
230530979,15,tess2019226182529-s0015-0000000230530979-0151-s_wt.npy,1.0,0.0,0.0,0.0,0.01148238,0.8013602,0.01041591,0.17674157
145964181,2,tess2018234235059-s0002-0000000145964181-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.00786732,0.013212142,0.95576185,0.023158727
229676244,24,tess2020106103520-s0024-0000000229676244-0180-s_wt.npy,1.0,0.0,0.0,0.0,0.9643651,0.018078966,0.008379484,0.009176446
467356995,25,tess2020133194932-s0025-0000000467356995-0182-s_wt.npy,0.0,0.0,0.0,1.0,0.0031184033,0.035829008,0.003990405,0.9570622
303909865,1,tess2018206045859-s0001-0000000303909865-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.9180622,0.06017415,0.0125208795,0.009242784
268644785,36,tess2021065132309-s0036-0000000268644785-0207-s_wt.npy,0.0,1.0,0.0,0.0,0.000782835,0.99740195,0.0012610945,0.00055420597
219362976,32,tess2020324010417-s0032-0000000219362976-0200-s_wt.npy,1.0,0.0,0.0,0.0,0.9879459,0.008434407,0.0019842833,0.0016354852
156933657,6,tess2018349182500-s0006-0000000156933657-0126-s_wt.npy,0.0,0.0,0.0,1.0,0.0019991286,0.00316639,0.0034450337,0.99138945
350618622,36,tess2021065132309-s0036-0000000350618622-0207-s_wt.npy,1.0,0.0,0.0,0.0,0.025591245,0.80514914,0.14995055,0.019309044
44792534,31,tess2020294194027-s0031-0000000044792534-0198-s_wt.npy,0.0,1.0,0.0,0.0,0.0010608351,0.9965102,0.0018439712,0.0005849882
372913684,27,tess2020186164531-s0027-0000000372913684-0189-s_wt.npy,0.0,0.0,0.0,1.0,0.011352835,0.0034090106,0.007539808,0.9776984
150167319,34,tess2021014023720-s0034-0000000150167319-0204-s_wt.npy,0.0,0.0,0.0,1.0,0.005959368,0.0047860784,0.19226141,0.79699314
164458714,14,tess2019198215352-s0014-0000000164458714-0150-s_wt.npy,0.0,1.0,0.0,0.0,0.09041042,0.86504054,0.019854432,0.024694514
11561667,62,tess2023043185947-s0062-0000000011561667-0254-s_wt.npy,0.0,1.0,0.0,0.0,0.008086712,0.98901343,0.0016141443,0.0012856581
243244680,46,tess2021336043614-s0046-0000000243244680-0217-s_wt.npy,0.0,1.0,0.0,0.0,0.008375044,0.9695118,0.014506482,0.0076067117
238156698,35,tess2021039152502-s0035-0000000238156698-0205-s_wt.npy,0.0,0.0,0.0,1.0,0.16433495,0.02674069,0.008521246,0.8004031
769764753,34,tess2021014023720-s0034-0000000769764753-0204-s_wt.npy,0.0,0.0,0.0,1.0,0.0048773903,0.007371164,0.018418852,0.9693326
388179896,3,tess2018263035959-s0003-0000000388179896-0123-s_wt.npy,1.0,0.0,0.0,0.0,0.9961915,0.0012258057,0.0015787733,0.0010039965
229810745,13,tess2019169103026-s0013-0000000229810745-0146-s_wt.npy,1.0,0.0,0.0,0.0,0.98457146,0.0060282117,0.0045134476,0.0048867953
75143198,8,tess2019032160000-s0008-0000000075143198-0136-s_wt.npy,0.0,0.0,0.0,1.0,0.0019405369,0.0014840881,0.008367628,0.98820776
177175199,34,tess2021014023720-s0034-0000000177175199-0204-s_wt.npy,1.0,0.0,0.0,0.0,0.9052945,0.016994761,0.06482713,0.0128836995
16740101,41,tess2021204101404-s0041-0000000016740101-0212-s_wt.npy,0.0,1.0,0.0,0.0,0.13327304,0.849911,0.012112512,0.0047034943
93549555,35,tess2021039152502-s0035-0000000093549555-0205-s_wt.npy,0.0,0.0,0.0,1.0,0.42529497,0.025580289,0.038358334,0.5107663
325205605,1,tess2018206045859-s0001-0000000325205605-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.9911712,0.0053631794,0.0018819233,0.0015837863
50742225,32,tess2020324010417-s0032-0000000050742225-0200-s_wt.npy,0.0,0.0,0.0,1.0,0.0027871015,0.0045220293,0.6416423,0.35104856
436802660,35,tess2021039152502-s0035-0000000436802660-0205-s_wt.npy,1.0,0.0,0.0,0.0,0.5774638,0.035116557,0.027217016,0.3602025
48353358,41,tess2021204101404-s0041-0000000048353358-0212-s_wt.npy,0.0,1.0,0.0,0.0,0.002557266,0.9851029,0.0073953103,0.004944676
280738935,9,tess2019058134432-s0009-0000000280738935-0139-s_wt.npy,1.0,0.0,0.0,0.0,0.96107537,0.011245403,0.0077211866,0.019958053
25155310,34,tess2021014023720-s0034-0000000025155310-0204-s_wt.npy,0.5,0.5,0.0,0.0,0.0014422326,0.99704283,0.0009006598,0.00061426515
247468836,6,tess2018349182500-s0006-0000000247468836-0126-s_wt.npy,0.0,0.0,0.0,1.0,0.011408072,0.12622692,0.046513382,0.81585157
441732151,23,tess2020078014623-s0023-0000000441732151-0177-s_wt.npy,1.0,0.0,0.0,0.0,0.0075101866,0.0062473016,0.00951946,0.976723
84069091,15,tess2019226182529-s0015-0000000084069091-0151-s_wt.npy,1.0,0.0,0.0,0.0,0.99878985,0.000672315,0.00020265547,0.000335181
448740792,10,tess2019085135100-s0010-0000000448740792-0140-s_wt.npy,0.0,0.0,0.0,1.0,0.0042273584,0.00823731,0.015069064,0.9724663
458208929,12,tess2019140104343-s0012-0000000458208929-0144-s_wt.npy,0.0,0.0,0.0,1.0,0.88504416,0.009333899,0.008799188,0.09682276
201642601,27,tess2020186164531-s0027-0000000201642601-0189-s_wt.npy,0.0,1.0,0.0,0.0,0.0014412131,0.9979085,0.000352183,0.000298158
1551345500,23,tess2020078014623-s0023-0000001551345500-0177-s_wt.npy,1.0,0.0,0.0,0.0,0.023590298,0.9733498,0.0021182776,0.0009415536
86182628,22,tess2020049080258-s0022-0000000086182628-0174-s_wt.npy,1.0,0.0,0.0,0.0,0.97397983,0.023495376,0.0010093403,0.0015154153
199376584,75,tess2024030031500-s0075-0000000199376584-0270-s_wt.npy,0.0,1.0,0.0,0.0,0.6629439,0.17375098,0.034300443,0.12900473
169468632,11,tess2019112060037-s0011-0000000169468632-0143-s_wt.npy,0.0,0.0,0.0,1.0,0.86216307,0.00959694,0.00862603,0.11961386
103751498,47,tess2021364111932-s0047-0000000103751498-0218-s_wt.npy,0.0,1.0,0.0,0.0,0.008958794,0.98168117,0.005365443,0.0039946805
3034524,19,tess2019331140908-s0019-0000000003034524-0164-s_wt.npy,1.0,0.0,0.0,0.0,0.80816555,0.02941748,0.05385693,0.10856008
232982558,52,tess2022138205153-s0052-0000000232982558-0224-s_wt.npy,0.0,1.0,0.0,0.0,0.0026422387,0.9882506,0.005814697,0.0032925745
859477752,35,tess2021039152502-s0035-0000000859477752-0205-s_wt.npy,0.0,0.0,0.0,1.0,0.02405581,0.12209373,0.02069699,0.8331534
300141210,33,tess2020351194500-s0033-0000000300141210-0203-s_wt.npy,1.0,0.0,0.0,0.0,0.26978713,0.32104856,0.109304845,0.2998594
306736831,6,tess2018349182500-s0006-0000000306736831-0126-s_wt.npy,0.0,0.0,0.0,1.0,0.002360813,0.0015822973,0.99063313,0.005423724
55650590,28,tess2020212050318-s0028-0000000055650590-0190-s_wt.npy,0.0,1.0,0.0,0.0,0.0014007255,0.9902305,0.0043057376,0.0040631033
232038798,32,tess2020324010417-s0032-0000000232038798-0200-s_wt.npy,0.0,1.0,0.0,0.0,0.4855674,0.40939593,0.019859474,0.085177235
436998675,11,tess2019112060037-s0011-0000000436998675-0143-s_wt.npy,0.0,0.0,0.0,1.0,0.007965864,0.0041741263,0.011877299,0.97598267
358467115,10,tess2019085135100-s0010-0000000358467115-0140-s_wt.npy,0.0,0.0,0.0,1.0,0.063121386,0.0058278614,0.010012168,0.9210386
70797900,2,tess2018234235059-s0002-0000000070797900-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.9295375,0.01466147,0.041109003,0.014692131
411839167,32,tess2020324010417-s0032-0000000411839167-0200-s_wt.npy,0.0,1.0,0.0,0.0,0.004782832,0.9845382,0.0035189458,0.0071599833
309720946,16,tess2019253231442-s0016-0000000309720946-0152-s_wt.npy,1.0,0.0,0.0,0.0,0.99756765,0.0012127656,0.00064005266,0.00057963235
20891744,2,tess2018234235059-s0002-0000000020891744-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.012134192,0.007017436,0.023248734,0.9575996
393490554,2,tess2018234235059-s0002-0000000393490554-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.007978299,0.025388481,0.96107936,0.005553838
238896431,6,tess2018349182500-s0006-0000000238896431-0126-s_wt.npy,1.0,0.0,0.0,0.0,0.0065462403,0.9863073,0.0018645674,0.005281913
375035131,3,tess2018263035959-s0003-0000000375035131-0123-s_wt.npy,0.0,0.0,0.0,1.0,0.0036068563,0.008178064,0.97853035,0.009684716
198008281,3,tess2018263035959-s0003-0000000198008281-0123-s_wt.npy,1.0,0.0,0.0,0.0,0.98907965,0.004430581,0.003145785,0.0033439316
43647325,5,tess2018319095959-s0005-0000000043647325-0125-s_wt.npy,0.0,1.0,0.0,0.0,0.1058287,0.8494528,0.026719391,0.01799912
249943198,18,tess2019306063752-s0018-0000000249943198-0162-s_wt.npy,1.0,0.0,0.0,0.0,0.7740032,0.004499646,0.0069142343,0.2145829
408636441,17,tess2019279210107-s0017-0000000408636441-0161-s_wt.npy,0.0,1.0,0.0,0.0,0.004841689,0.9770767,0.0073366547,0.010744948
394050135,40,tess2021175071901-s0040-0000000394050135-0211-s_wt.npy,0.0,1.0,0.0,0.0,0.00039854567,0.99906844,0.00041246938,0.00012065312
146879345,6,tess2018349182500-s0006-0000000146879345-0126-s_wt.npy,1.0,0.0,0.0,0.0,0.99965453,0.00022169379,5.5309185e-05,6.8542606e-05
83092282,8,tess2019032160000-s0008-0000000083092282-0136-s_wt.npy,0.0,1.0,0.0,0.0,0.0073201186,0.01882596,0.011963095,0.9618909
251845153,2,tess2018234235059-s0002-0000000251845153-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.3868711,0.11273885,0.24174803,0.258642
298663873,14,tess2019198215352-s0014-0000000298663873-0150-s_wt.npy,0.0,1.0,0.0,0.0,0.003898198,0.9838126,0.00789756,0.004391613
70763008,2,tess2018234235059-s0002-0000000070763008-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.029132394,0.52798885,0.25314572,0.18973301
722865779,19,tess2019331140908-s0019-0000000722865779-0164-s_wt.npy,1.0,0.0,0.0,0.0,0.17461875,0.05826526,0.05560271,0.7115133
219373406,13,tess2019169103026-s0013-0000000219373406-0146-s_wt.npy,1.0,0.0,0.0,0.0,0.99896955,0.0003639886,0.00021833778,0.00044817184
458478250,21,tess2020020091053-s0021-0000000458478250-0167-s_wt.npy,0.0,1.0,0.0,0.0,0.0011985352,0.9957598,0.002062651,0.0009790563
305399325,16,tess2019253231442-s0016-0000000305399325-0152-s_wt.npy,1.0,0.0,0.0,0.0,0.7850962,0.1876582,0.013772115,0.01347346
441734144,23,tess2020078014623-s0023-0000000441734144-0177-s_wt.npy,1.0,0.0,0.0,0.0,0.99981755,7.5507975e-05,7.745193e-05,2.9437108e-05
101955023,36,tess2021065132309-s0036-0000000101955023-0207-s_wt.npy,0.0,1.0,0.0,0.0,0.0049405927,0.9432251,0.048211727,0.003622635
348718444,1,tess2018206045859-s0001-0000000348718444-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.00939855,0.7007952,0.2867981,0.0030081524
355650859,2,tess2018234235059-s0002-0000000355650859-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.0016070823,0.0015331815,0.0045761736,0.9922835
435339558,71,tess2023289093419-s0071-0000000435339558-0266-s_wt.npy,0.0,1.0,0.0,0.0,0.00053671695,0.9986687,0.0004981699,0.00029643235
139104940,55,tess2022217014003-s0055-0000000139104940-0242-s_wt.npy,0.0,1.0,0.0,0.0,0.001192066,0.9943614,0.0024176429,0.002028911
271971130,32,tess2020324010417-s0032-0000000271971130-0200-s_wt.npy,0.0,1.0,0.0,0.0,0.0009842863,0.99458706,0.002748607,0.0016800839
464907793,11,tess2019112060037-s0011-0000000464907793-0143-s_wt.npy,0.0,0.0,0.0,1.0,0.0027076288,0.0022874111,0.006612721,0.9883922
116483514,24,tess2020106103520-s0024-0000000116483514-0180-s_wt.npy,0.0,1.0,0.0,0.0,0.014218815,0.97419,0.0042061373,0.007385049
456168583,18,tess2019306063752-s0018-0000000456168583-0162-s_wt.npy,0.0,0.0,0.0,1.0,0.8057033,0.0029934978,0.0050544553,0.18624872
364395234,33,tess2020351194500-s0033-0000000364395234-0203-s_wt.npy,1.0,0.0,0.0,0.0,0.88314867,0.05560638,0.008401289,0.052843705
13349647,8,tess2019032160000-s0008-0000000013349647-0136-s_wt.npy,0.0,1.0,0.0,0.0,0.120537765,0.071092926,0.026486484,0.7818828
273864083,2,tess2018234235059-s0002-0000000273864083-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.006284234,0.00944473,0.9797743,0.004496739
369361542,2,tess2018234235059-s0002-0000000369361542-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.045332305,0.72986007,0.1967737,0.02803397
70775541,2,tess2018234235059-s0002-0000000070775541-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.0047450387,0.011668182,0.9818635,0.0017233004
266040657,19,tess2019331140908-s0019-0000000266040657-0164-s_wt.npy,0.0,0.0,0.0,1.0,0.0004881883,0.0003736108,0.0008020995,0.99833614
235683377,22,tess2020049080258-s0022-0000000235683377-0174-s_wt.npy,0.0,1.0,0.0,0.0,0.0010256749,0.9955907,0.0015638726,0.0018197572
229400092,41,tess2021204101404-s0041-0000000229400092-0212-s_wt.npy,0.0,1.0,0.0,0.0,0.00069539866,0.99812335,0.00080635736,0.00037496773
264508409,14,tess2019198215352-s0014-0000000264508409-0150-s_wt.npy,1.0,0.0,0.0,0.0,0.68207777,0.24366501,0.041534737,0.032722514
288735205,20,tess2019357164649-s0020-0000000288735205-0165-s_wt.npy,0.0,1.0,0.0,0.0,0.0014385146,0.9955894,0.0018589691,0.001113145
314864866,1,tess2018206045859-s0001-0000000314864866-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.005010092,0.003807372,0.9036194,0.08756302
382575967,10,tess2019085135100-s0010-0000000382575967-0140-s_wt.npy,0.0,0.0,0.0,1.0,0.0043615573,0.0042961924,0.0069416957,0.9844006
229791084,48,tess2022027120115-s0048-0000000229791084-0219-s_wt.npy,0.0,1.0,0.0,0.0,0.0039018346,0.9925748,0.002103682,0.0014196034
382200946,1,tess2018206045859-s0001-0000000382200946-0120-s_wt.npy,0.0,0.0,1.0,0.0,0.023866672,0.028123815,0.7304868,0.21752279
169249234,72,tess2023315124025-s0072-0000000169249234-0267-s_wt.npy,0.0,1.0,0.0,0.0,0.00082750065,0.9982407,0.0005808369,0.00035096236
8962122,2,tess2018234235059-s0002-0000000008962122-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.043611765,0.28155172,0.54643613,0.12840039
450716635,11,tess2019112060037-s0011-0000000450716635-0143-s_wt.npy,0.0,0.0,0.0,1.0,0.0036523694,0.010219613,0.012901834,0.97322613
201251167,2,tess2018234235059-s0002-0000000201251167-0121-s_wt.npy,0.0,0.0,1.0,0.0,0.036169603,0.8024864,0.12827276,0.0330712
